Timestamp,Price (€)
2013-09-15 00:00:00.000,93.3932
2013-09-16 00:00:00.000,93.749
2013-09-17 00:00:00.000,94.3131
2013-09-18 00:00:00.000,93.6891
2013-09-19 00:00:00.000,91.7398
2013-09-20 00:00:00.000,90.8565
2013-09-21 00:00:00.000,90.6824
2013-09-22 00:00:00.000,90.6417
2013-09-23 00:00:00.000,90.538
2013-09-24 00:00:00.000,90.9276
2013-09-25 00:00:00.000,91.2983
2013-09-26 00:00:00.000,91.4989
2013-09-27 00:00:00.000,91.329
2013-09-28 00:00:00.000,92.2534
2013-09-29 00:00:00.000,92.6963
2013-09-30 00:00:00.000,91.0223
2013-10-01 00:00:00.000,92.7858
2013-10-02 00:00:00.000,73.5603
2013-10-03 00:00:00.000,85.8838
2013-10-04 00:00:00.000,89.4046
2013-10-05 00:00:00.000,89.3587
2013-10-06 00:00:00.000,89.7261
2013-10-07 00:00:00.000,90.7575
2013-10-08 00:00:00.000,91.5999
2013-10-09 00:00:00.000,93.0477
2013-10-10 00:00:00.000,92.9543
2013-10-11 00:00:00.000,92.6268
2013-10-12 00:00:00.000,93.4094
2013-10-13 00:00:00.000,96.2078
2013-10-14 00:00:00.000,98.1013
2013-10-15 00:00:00.000,102.4608
2013-10-16 00:00:00.000,101.5506
2013-10-17 00:00:00.000,104.4686
2013-10-18 00:00:00.000,109.2936
2013-10-19 00:00:00.000,116.7808
2013-10-20 00:00:00.000,119.1726
2013-10-21 00:00:00.000,127.3619
2013-10-22 00:00:00.000,133.6403
2013-10-23 00:00:00.000,145.6692
2013-10-24 00:00:00.000,132.7345
2013-10-25 00:00:00.000,129.0098
2013-10-26 00:00:00.000,127.4308
2013-10-27 00:00:00.000,134.468
2013-10-28 00:00:00.000,136.2248
2013-10-29 00:00:00.000,144.1237
2013-10-30 00:00:00.000,141.6624
2013-10-31 00:00:00.000,145.6438
2013-11-01 00:00:00.000,146.5737
2013-11-02 00:00:00.000,148.8996
2013-11-03 00:00:00.000,153.313
2013-11-04 00:00:00.000,166.652
2013-11-05 00:00:00.000,177.6113
2013-11-06 00:00:00.000,187.7112
2013-11-07 00:00:00.000,211.141
2013-11-08 00:00:00.000,242.1997
2013-11-09 00:00:00.000,251.4581
2013-11-10 00:00:00.000,233.4401
2013-11-11 00:00:00.000,248.092
2013-11-12 00:00:00.000,260.0397
2013-11-13 00:00:00.000,291.5621
2013-11-14 00:00:00.000,305.2046
2013-11-15 00:00:00.000,303.1776
2013-11-16 00:00:00.000,317.7563
2013-11-17 00:00:00.000,352.9489
2013-11-18 00:00:00.000,499.3801
2013-11-19 00:00:00.000,400.29
2013-11-20 00:00:00.000,426.1276
2013-11-21 00:00:00.000,516.2023
2013-11-22 00:00:00.000,551.3231
2013-11-23 00:00:00.000,572.9054
2013-11-24 00:00:00.000,554.4268
2013-11-25 00:00:00.000,575.9612
2013-11-26 00:00:00.000,662.6825
2013-11-27 00:00:00.000,698.6103
2013-11-28 00:00:00.000,762.8329
2013-11-29 00:00:00.000,824.3691
2013-11-30 00:00:00.000,827.6007
2013-12-01 00:00:00.000,696.7701
2013-12-02 00:00:00.000,766.8847
2013-12-03 00:00:00.000,786.3031
2013-12-04 00:00:00.000,844.117
2013-12-05 00:00:00.000,762.1123
2013-12-06 00:00:00.000,608.5639
2013-12-07 00:00:00.000,506.7408
2013-12-08 00:00:00.000,579.997
2013-12-09 00:00:00.000,653.7386
2013-12-10 00:00:00.000,719.451
2013-12-11 00:00:00.000,640.7339
2013-12-12 00:00:00.000,636.8987
2013-12-13 00:00:00.000,653.6786
2013-12-14 00:00:00.000,631.3091
2013-12-15 00:00:00.000,640.3257
2013-12-16 00:00:00.000,517.7696
2013-12-17 00:00:00.000,496.597
2013-12-18 00:00:00.000,381.7649
2013-12-19 00:00:00.000,511.2503
2013-12-20 00:00:00.000,455.4998
2013-12-21 00:00:00.000,445.3431
2013-12-22 00:00:00.000,451.9255
2013-12-23 00:00:00.000,491.3922
2013-12-24 00:00:00.000,488.1119
2013-12-25 00:00:00.000,502.3711
2013-12-26 00:00:00.000,558.9192
2013-12-27 00:00:00.000,543.047
2013-12-28 00:00:00.000,531.3618
2013-12-29 00:00:00.000,541.1832
2013-12-30 00:00:00.000,547.0843
2013-12-31 00:00:00.000,550.8385
2014-01-01 00:00:00.000,560.0829
2014-01-02 00:00:00.000,591.3929
2014-01-03 00:00:00.000,610.7823
2014-01-04 00:00:00.000,632.1224
2014-01-05 00:00:00.000,691.5317
2014-01-06 00:00:00.000,697.9619
2014-01-07 00:00:00.000,595.3613
2014-01-08 00:00:00.000,633.4166
2014-01-09 00:00:00.000,632.8164
2014-01-10 00:00:00.000,647.2257
2014-01-11 00:00:00.000,681.0399
2014-01-12 00:00:00.000,638.8237
2014-01-13 00:00:00.000,627.6869
2014-01-14 00:00:00.000,622.952
2014-01-15 00:00:00.000,642.9534
2014-01-16 00:00:00.000,622.3077
2014-01-17 00:00:00.000,611.6701
2014-01-18 00:00:00.000,623.2049
2014-01-19 00:00:00.000,649.2958
2014-01-20 00:00:00.000,642.473
2014-01-21 00:00:00.000,644.7729
2014-01-22 00:00:00.000,637.7454
2014-01-23 00:00:00.000,623.9812
2014-01-24 00:00:00.000,603.2657
2014-01-25 00:00:00.000,630.1238
2014-01-26 00:00:00.000,643.4107
2014-01-27 00:00:00.000,595.6904
2014-01-28 00:00:00.000,610.7606
2014-01-29 00:00:00.000,612.9754
2014-01-30 00:00:00.000,624.042
2014-01-31 00:00:00.000,628.8669
2014-02-01 00:00:00.000,632.4033
2014-02-02 00:00:00.000,633.5225
2014-02-03 00:00:00.000,626.0828
2014-02-04 00:00:00.000,623.0605
2014-02-05 00:00:00.000,606.5312
2014-02-06 00:00:00.000,576.5257
2014-02-07 00:00:00.000,515.9869
2014-02-08 00:00:00.000,496.4562
2014-02-09 00:00:00.000,500.7082
2014-02-10 00:00:00.000,498.1905
2014-02-11 00:00:00.000,490.8495
2014-02-12 00:00:00.000,476.9315
2014-02-13 00:00:00.000,437.464
2014-02-14 00:00:00.000,479.5318
2014-02-15 00:00:00.000,471.344
2014-02-16 00:00:00.000,445.6487
2014-02-17 00:00:00.000,453.4532
2014-02-18 00:00:00.000,451.4878
2014-02-19 00:00:00.000,449.7534
2014-02-20 00:00:00.000,402.5302
2014-02-21 00:00:00.000,414.1531
2014-02-22 00:00:00.000,440.1442
2014-02-23 00:00:00.000,440.0676
2014-02-24 00:00:00.000,397.0689
2014-02-25 00:00:00.000,389.0128
2014-02-26 00:00:00.000,421.7003
2014-02-27 00:00:00.000,420.6228
2014-02-28 00:00:00.000,394.0981
2014-03-01 00:00:00.000,408.4486
2014-03-02 00:00:00.000,406.697
2014-03-03 00:00:00.000,481.3243
2014-03-04 00:00:00.000,482.9142
2014-03-05 00:00:00.000,481.7873
2014-03-06 00:00:00.000,475.2216
2014-03-07 00:00:00.000,451.0366
2014-03-08 00:00:00.000,443.4182
2014-03-09 00:00:00.000,456.3321
2014-03-10 00:00:00.000,450.9952
2014-03-11 00:00:00.000,453.8798
2014-03-12 00:00:00.000,454.137
2014-03-13 00:00:00.000,460.1272
2014-03-14 00:00:00.000,450.4924
2014-03-15 00:00:00.000,455.4963
2014-03-16 00:00:00.000,453.4727
2014-03-17 00:00:00.000,446.1334
2014-03-18 00:00:00.000,440.469
2014-03-19 00:00:00.000,440.4678
2014-03-20 00:00:00.000,425.714
2014-03-21 00:00:00.000,413.7972
2014-03-22 00:00:00.000,409.1966
2014-03-23 00:00:00.000,407.0357
2014-03-24 00:00:00.000,423.7174
2014-03-25 00:00:00.000,421.1522
2014-03-26 00:00:00.000,420.0045
2014-03-27 00:00:00.000,347.9366
2014-03-28 00:00:00.000,365.3441
2014-03-29 00:00:00.000,358.6131
2014-03-30 00:00:00.000,335.7251
2014-03-31 00:00:00.000,332.8924
2014-04-01 00:00:00.000,347.0832
2014-04-02 00:00:00.000,317.8218
2014-04-03 00:00:00.000,325.91
2014-04-04 00:00:00.000,327.5489
2014-04-05 00:00:00.000,339.2062
2014-04-06 00:00:00.000,336.2522
2014-04-07 00:00:00.000,324.6992
2014-04-08 00:00:00.000,326.5345
2014-04-09 00:00:00.000,317.7818
2014-04-10 00:00:00.000,259.827
2014-04-11 00:00:00.000,302.5334
2014-04-12 00:00:00.000,302.9619
2014-04-13 00:00:00.000,299.5209
2014-04-14 00:00:00.000,331.1347
2014-04-15 00:00:00.000,376.5292
2014-04-16 00:00:00.000,383.0179
2014-04-17 00:00:00.000,357.8976
2014-04-18 00:00:00.000,346.1906
2014-04-19 00:00:00.000,363.0771
2014-04-20 00:00:00.000,359.9581
2014-04-21 00:00:00.000,357.4785
2014-04-22 00:00:00.000,350.8942
2014-04-23 00:00:00.000,352.8501
2014-04-24 00:00:00.000,357.3473
2014-04-25 00:00:00.000,331.647
2014-04-26 00:00:00.000,328.0307
2014-04-27 00:00:00.000,316.4343
2014-04-28 00:00:00.000,315.4239
2014-04-29 00:00:00.000,320.9284
